key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
1161	ModelGuidance	Notations for the integrated ontology and multi-agent system design			Hadzic, M.; Wongthongtham, P.; Dillon, T.; Chang, E.	Studies in Computational Intelligence					Excluded	Excluded	new_screen			2						
1162	ModelGuidance	Design Thinking Framework to Enhance Object Oriented Design and Problem Analysis Skill in Java Programming Laboratory: An Experience			K. M. M. Rajashekharaiah; M. Pawar; M. S. Patil; N. Kulenavar; G. H. Joshi	2016 IEEE 4th International Conference on MOOCs, Innovation and Technology in Education (MITE)					Excluded	Excluded	new_screen			2						
1163	ModelGuidance	A configurable V&V framework using formal behavioral patterns for OSEK/VDX operating systems			Choi, Y.	Journal of Systems and Software					Excluded	Excluded	new_screen			2						
1164	ModelGuidance	A constraint-based variability modeling framework			Jörges, S.; Lamprecht, A.-L.; Margaria, T.; Schaefer, I.; Steffen, B.	International Journal on Software Tools for Technology Transfer					Excluded	Excluded	new_screen			2						
1165	ModelGuidance	Realization of Integration Technology of Ship Collision Avoidance System based on HLA			Y. Wang; X. Shi; X. Bian; G. Xia	2007 IEEE International Conference on Integration Technology					Excluded	Excluded	new_screen			2						
1166	ModelGuidance	A Deterministic-Heuristic Load Balancing Methodology for MPIAB			Sabharwal, M.; Rahimi, S.; Ahmad, R.; Narayanan, A.	19th International Conference on Computers and Their Applications 2004, CATA 2004					Excluded	Excluded	new_screen			2						
1167	ModelGuidance	Informed active learning to aid domain experts in modeling compliance			Sunkle, S.; Kholkar, D.; Kulkarni, V.	Proceedings - 2016 IEEE 20th International Enterprise Distributed Object Computing Conference, EDOC 2016					Excluded	Excluded	new_screen			2						
1168	ModelGuidance	Model-Driven Aspect-Specific Systems Engineering in the Automotive Domain			Maschotta, R.; Hammer, M.; Jungebloud, T.; Khan, M.; Zimmermann, A.	RASSE 2021 - IEEE International Conference on Recent Advances in Systems Science and Engineering, Proceedings					Excluded	Excluded	new_screen			2						
1169	ModelGuidance	Deriving and validating fault metric for object oriented systems using use case diagram			Sabharwal, S.; Kaur, P.; Sibal, R.	International Journal of Information Technology (Singapore)					Excluded	Excluded	new_screen			2						
1170	ModelGuidance	Evaluation of A Mesh Network based on LoRa Technology			V. D. Pham; V. Kisel; R. Kirichek; A. Koucheryavy; A. Shestakov	2022 24th International Conference on Advanced Communication Technology (ICACT)					Excluded	Excluded	new_screen			2						
1171	ModelGuidance	Data-Driven modelling: Towards interpreting and understanding process evolution of In-Service engineering projects			Shi, L.; Newnes, L.; Culley, S.; Gopsill, J.; Sinder, C.	IFIP Advances in Information and Communication Technology					Excluded	Excluded	new_screen			2						
1172	ModelGuidance	Integrating quality modeling with feature modeling in software product lines			Bartholdt, J.; Medak, M.; Oberhauser, R.	4th International Conference on Software Engineering Advances, ICSEA 2009, Includes SEDES 2009: Simposio para Estudantes de Doutoramento em Engenharia de Software					Excluded	Excluded	new_screen			2						
1173	ModelGuidance	Construction of experiment platform of hydraulic transmission virtual disassembly and assembly based on web			Zhang, M.; Yao, A.; Lei, W.	Proceedings - International Conference on Computer Science and Software Engineering, CSSE 2008					Excluded	Excluded	new_screen			2						
1174	ModelGuidance	Layer-based supervised classification of moving objects in outdoor dynamic environment using 3D laser scanner			Azim, A.; Aycard, O.	IEEE Intelligent Vehicles Symposium, Proceedings					Excluded	Excluded	new_screen			2						
1175	ModelGuidance	Software Reliability Growth Model Based on Weibull Distribution Introduced Faults [Weibull分布引进故障的软件可靠性增长模型]			Wang, J.-Y.; Zhang, C.; Mi, X.-P.; Guo, X.-F.; Li, J.-H.	Ruan Jian Xue Bao/Journal of Software					Excluded	Excluded	new_screen			2						
1176	ModelGuidance	TRMCS in TCOZ			Liu, J.; Dong, J.S.; Sun, J.	10th International Workshop on Software Specification and Design, IWSSD 2000					Excluded	Excluded	new_screen			2						
1177	ModelGuidance	A comprehensive business domain ontology for cloud services			Afify, Y.M.; Badr, N.L.; Moawad, I.F.; Tolba, M.F.	2017 IEEE 8th International Conference on Intelligent Computing and Information Systems, ICICIS 2017					Excluded	Excluded	new_screen			2						
1178	ModelGuidance	Automating web data Model: Conceptual design to logical representation			Sanyal, A.; Sarkar, A.; Choudhury, S.; Debnath, N.C.	19th International Conference on Software Engineering and Data Engineering 2010, SEDE 2010					Excluded	Excluded	new_screen			2						
1179	ModelGuidance	Modeling and verification of safety-critical systems using safecharts			Hsiung, P.-A.; Lin, Y.-H.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1180	ModelGuidance	A Hybrid Text Classification Model based on Rough Sets and Genetic Algorithms			X. Wang; Z. Hua; R. Bai	2008 Ninth ACIS International Conference on Software Engineering, Artificial Intelligence, Networking, and Parallel/Distributed Computing					Excluded	Excluded	new_screen			2						
1181	ModelGuidance	The Embarrassing Truth about Software Automation and What Should Be Done about It			Selic, Bran V.	Proceedings of the Twenty-Second IEEE/ACM International Conference on Automated Software Engineering					Excluded	Excluded	new_screen			2						
1182	ModelGuidance	IDEFO activity modeling for integrated process design considering environmental, health and safety (EHS) aspects			Hirao, M.; Sugiyama, H.; Fischer, U.; Hungerbühler, K.	Computer Aided Chemical Engineering					Excluded	Excluded	new_screen			2						
1183	ModelGuidance	UML Profiles for Design Decisions and Non-Functional Requirements			L. Zhu; I. Gorton	Second Workshop on Sharing and Reusing Architectural Knowledge - Architecture, Rationale, and Design Intent (SHARK/ADI'07: ICSE Workshops 2007)					Excluded	Excluded	new_screen			2						
1184	ModelGuidance	The use of formal and informal models in objectoriented requirements engineering			Dawson, L.	ICEIS 2001 - Proceedings of the 3rd International Conference on Enterprise Information Systems					Included	Excluded	new_screen			2						
1185	ModelGuidance	Clustered Vehicular Federated Learning: Process and Optimization			A. Taïk; Z. Mlika; S. Cherkaoui	IEEE Transactions on Intelligent Transportation Systems					Excluded	Excluded	new_screen			2						
1186	ModelGuidance	"""Chinese whispers"" Mediating oscillations between physical form and digital space"			Fraser, S.; Lyons, M.; Looser, J.; Seichter, H.; Miller, T.; Barnard, M.; Henning, K.; Billinghurst, M.	ACM SIGGRAPH ASIA 2008 Educators Programme, SIGGRAPH Asia'08					Excluded	Excluded	new_screen			2						
1187	ModelGuidance	Experience from a course aiming at understanding system development with focus on system design and integration			Lennartsson, B.; Sundin, E.	Proceedings - Frontiers in Education Conference					Excluded	Excluded	new_screen			2						
1188	ModelGuidance	A taxonomy of techniques for SLO failure prediction in software systems			Grohmann, J.; Herbst, N.; Chalbani, A.; Arian, Y.; Peretz, N.; Kounev, S.	Computers					Excluded	Excluded	new_screen			2						
1189	ModelGuidance	Reliability of SOA systems using SPN and GA			Xu, J.; Yao, S.	Proceedings - 2014 IEEE 10th World Congress on Services, SERVICES 2014					Excluded	Excluded	new_screen			2						
1190	ModelGuidance	Customizing UML for the development of distributed reactive systems and Ada 95 code generation			Kersten, M.; Matthes, J.; Manga, C.F.; Zipser, S.; Keller, H.B.	Ada User Journal					Included	Excluded	new_screen			2						
1191	ModelGuidance	EvoFM: Feature-driven planning of product-line evolution			Botterweck, G.; Pleuss, A.; Dhungana, D.; Polzer, A.; Kowalewski, S.	Proceedings - International Conference on Software Engineering					Excluded	Excluded	new_screen			2						
1192	ModelGuidance	Software Usability Improvement: Modeling, Training and Relativity Analysis			X. Lai; Y. Zhou; W. Zhang	2009 Second International Symposium on Information Science and Engineering					ConflictExcluded	Excluded	new_screen			2						
1193	ModelGuidance	Automatic Fault Detection for Deep Learning Programs Using Graph Transformations			Nikanjam, Amin; Ben Braiek, Houssem; Morovati, Mohammad Mehdi; Khomh, Foutse	ACM TRANSACTIONS ON SOFTWARE ENGINEERING AND METHODOLOGY					Excluded	Excluded	new_screen			2						
1194	ModelGuidance	SEffEst: Effort estimation in software projects using fuzzy logic and neural networks			Gonzalez-Carrasco, Israel; Colomo-Palacios, Ricardo; Luis Lopez-Cuadrado, Jose; Garcia Penalvo, Francisco Jose	INTERNATIONAL JOURNAL OF COMPUTATIONAL IN℡LIGENCE SYSTEMS					Excluded	Excluded	new_screen			2						
1195	ModelGuidance	ShadowDroid: Practical Black-box Attack against ML-based Android Malware Detection			Zhang, J.; Zhang, C.; Liu, X.; Wang, Y.; Diao, W.; Guo, S.	Proceedings of the International Conference on Parallel and Distributed Systems - ICPADS					Excluded	Excluded	new_screen			2						
1196	ModelGuidance	Specification-based approach for denotational semantic of orthogonal object/relational DBMS			Benabbou, A.; Bahloul, S.N.	Procedia Computer Science					Excluded	Excluded	new_screen			2						
1197	ModelGuidance	Extracting components from open source: The component adaptation environment (COPE) approach			Kakarontzas, G.; Stamelos, I.; Skalistis, S.; Naskos, A.	Proceedings - 38th EUROMICRO Conference on Software Engineering and Advanced Applications, SEAA 2012					Excluded	Excluded	new_screen			2						
1198	ModelGuidance	A grid workflow dynamic process models based on Petri Net			Wang, Y.; Si, L.; Li, N.	Advances in Intelligent and Soft Computing					Excluded	Excluded	new_screen			2						
1199	ModelGuidance	On bringing object-oriented software metrics into the model-based world - Verifying ISO 26262 compliance in Simulink			Mäurer, L.; Hebecker, T.; Stolte, T.; Lipaczewski, M.; Möhrstädt, U.; Ortmeier, F.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1200	ModelGuidance	Modeling and optimization of multiple traveling salesmen problems: An evolution strategy approach			Karabulut, K.; Öztop, H.; Kandiller, L.; Tasgetiren, M.F.	Computers and Operations Research					Excluded	Excluded	new_screen			2						
1201	ModelGuidance	An Approach to Checking Consistency between UML Class Model and Its Java Implementation			Chavez, Hector M.; Shen, Wuwei; France, Robert B.; Mechling, Benjamin A.; Li, Guangyuan	IEEE TRANSACTIONS ON SOFTWARE ENGINEERING					Excluded	Excluded	new_screen			2						
1202	ModelGuidance	Moving from cultural probes to agent-oriented requirements engineering			Boettcher, A.	ACM International Conference Proceeding Series					Excluded	Excluded	new_screen			2						
1203	ModelGuidance	Language Family Engineering with Product Lines of Multi-level Models			de Lara, Juan; Guerra, Esther	FORMAL ASPECTS OF COMPUTING					Excluded	Excluded	new_screen			2						
1204	ModelGuidance	The UML «extend» relationship as support for software variability			Azevedo, S.; MacHado, R.J.; Bragança, A.; Ribeiro, H.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1205	ModelGuidance	Putback-based bidirectional model transformations			He, X.; Hu, Z.	ESEC/FSE 2018 - Proceedings of the 2018 26th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering					Excluded	Excluded	new_screen			2						
1206	ModelGuidance	Semantic Differencing for Message-Driven Component & Connector Architectures			A. Butting; O. Kautz; B. Rumpe; A. Wortmann	2017 IEEE International Conference on Software Architecture (ICSA)					Excluded	Excluded	new_screen			2						
1207	ModelGuidance	Propagation redundancy in redundant modelling			Choi, C.W.; Lee, J.H.M.; Stuckey, P.J.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1208	ModelGuidance	Compatibility of safety properties and possibilistic information flow security in MAKS			Bauereiss, T.; Hutter, D.	IFIP Advances in Information and Communication Technology					Excluded	Excluded	new_screen			2						
1209	ModelGuidance	Exploring interaction space as abstraction mechanism for task-based user interface design			Nielsen, C.M.; Overgaard, M.; Pedersen, M.B.; Stage, J.; Stenild, S.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1210	ModelGuidance	GARP - The evolution of a software acquisition process model			Gantner, T.; Häberlein, T.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1211	ModelGuidance	Product Models in Mechatronic Design: Literature Analysis on the Interdisciplinary Character of Product Models			D. Weidmann; M. Isemann; P. Kandlbinder; C. Hollauer; N. Kattner; L. Becerril; U. Lindemann	2017 Portland International Conference on Management of Engineering and Technology (PICMET)					Excluded	Excluded	new_screen			2						
1212	ModelGuidance	Can motorcyclist behavior in traffic conflicts be modeled? A deep reinforcement learning approach for motorcycle-pedestrian interactions			Lanzaro, G.; Sayed, T.; Alsaleh, R.	Transportmetrica B					Excluded	Excluded	new_screen			2						
1213	ModelGuidance	Modeling distributed signal processing applications			Kurschl, W.; Mitsch, S.; Schoenboeck, J.	Proceedings - 2009 6th International Workshop on Wearable and Implantable Body Sensor Networks, BSN 2009					Excluded	Excluded	new_screen			2						
1214	ModelGuidance	Efficient parallel simulation of large-scale PCS networks			Boukerche, A.; Das, S.K.; Fabbri, A.; Yildiz, O.	Transactions of the Society for Computer Simulation					Excluded	Excluded	new_screen			2						
1215	ModelGuidance	Formalizing UML class diagrams - a hierarchical predicate transition net approach			He, Xudong	Proceedings - IEEE Computer Society's International Computer Software and Applications Conference					Excluded	Excluded	new_screen			2						
1216	ModelGuidance	Deriving queuing network model for UML for software performance prediction			Youn, H.; Jang, S.; Lee, E.	Proceedings - SERA 2007: Fifth ACIS International Conference on Software Engineering Research, Management, and Applications					Excluded	Excluded	new_screen			2						
1217	ModelGuidance	Towards Semantic-Aware Collaborations in Systems Engineering			Wouters, L.; Creff, S.; Bella, E.E.; Koudri, A.	Proceedings - Asia-Pacific Software Engineering Conference, APSEC					Excluded	Excluded	new_screen			2						
1218	ModelGuidance	The evaluation study of knowledge management performance based on Grey -AHP method			Fang, J.; Peide, L.; Xin, Z.	Proceedings - SNPD 2007: Eighth ACIS International Conference on Software Engineering, Artificial Intelligence, Networking, and Parallel/Distributed Computing					Excluded	Excluded	new_screen			2						
1219	ModelGuidance	Measuring reuse of SAP requirements: A model-based approach			Daneva, M.	Proceedings of the 1999 Symposium on Software Reusability, SSR 1999					Excluded	Excluded	new_screen			2						
1220	ModelGuidance	Integrating organizational requirements and object oriented modeling			J. F. Castro; F. M. R. Alencar; G. A. C. Filhol; J. Mylopoulos	Proceedings Fifth IEEE International Symposium on Requirements Engineering					ConflictIncluded	Excluded	new_screen			2						
1221	ModelGuidance	Frameworks for secured business process management systems			Kim, H.-K.; Lee, R.Y.; Yang, H.-S.	Proceedings - Fourth International Conference on Software Engineering Research, Management and Applications, SERA 2006					Excluded	Excluded	new_screen			2						
1222	ModelGuidance	Quantitative approach to collaborative learning: performance prediction, individual assessment, and group composition			Cen, L.; Ruta, D.; Powell, L.; Hirsch, B.; Ng, J.	International Journal of Computer-Supported Collaborative Learning					Excluded	Excluded	new_screen			2						
1223	ModelGuidance	SOAME 2010: International Workshop on SOA Migration and Evolution			G. Lewis; F. Ricca; U. Steffens; M. Postina; A. Winter	2010 14th European Conference on Software Maintenance and Reengineering					Excluded	Excluded	new_screen			2						
1224	ModelGuidance	Graph transformations for MDE, adaptation, and models at runtime			Giese, H.; Lambers, L.; Becker, B.; Hildebrandt, S.; Neumann, S.; Vogel, T.; Wätzoldt, S.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1225	ModelGuidance	Data flow analysis for checking properties of concurrent Java programs			Naumovich, Gleb; Avrunin, George S.; Clarke, Lori A.	Proceedings - International Conference on Software Engineering					Excluded	Excluded	new_screen			2						
1226	ModelGuidance	On the robustness of consensus-based behaviors for robot swarms			Moussa, Majda; Beltrame, Giovanni	SWARM IN℡LIGENCE					Excluded	Excluded	new_screen			2						
1227	ModelGuidance	Modeling of evolutionary design database			Xue, D.; Yang, H.; Tu, Y.L.	Journal of Computing and Information Science in Engineering					Excluded	Excluded	new_screen			2						
1228	ModelGuidance	Towards product lining model-driven development code generators			Roth, A.; Rumpe, B.	MODELSWARD 2015 - 3rd International Conference on Model-Driven Engineering and Software Development, Proceedings					Excluded	Excluded	new_screen			2						
1229	ModelGuidance	Managing evolving workflow specifications			Joeris, G.; Herzog, O.	Proceedings - 3rd IFCIS International Conference on Cooperative Information Systems, CoopIS 1998					Excluded	Excluded	new_screen			2						
1230	ModelGuidance	Priority prediction of Asian Hornet sighting report using machine learning methods			Y. Liu; J. Guo; J. Dong; L. Jiang; H. Ouyang	2021 IEEE International Conference on Software Engineering and Artificial Intelligence (SEAI)					Excluded	Excluded	new_screen			2						
1231	ModelGuidance	Quantitative Analysis of Value-Based Software Processes Using Decision-Based Stochastic Object Petri-Nets			R. Yin; H. Hu; J. Ge; J. Lu	14th Asia-Pacific Software Engineering Conference (APSEC'07)					Excluded	Excluded	new_screen			2						
1232	ModelGuidance	Checkable Safety Cases: Enabling Automated Consistency Checks between Safety Work Products			Carlan, C.; Petrisor, D.; Gallina, B.; Schoenhaar, H.	Proceedings - 2020 IEEE 31st International Symposium on Software Reliability Engineering Workshops, ISSREW 2020					Excluded	Excluded	new_screen			2						
1233	ModelGuidance	Engineering Holonic Manufacturing Systems			Giret, Adriana; Botti, Vicente	COMPUTERS IN INDUSTRY					Excluded	Excluded	new_screen			2						
1234	ModelGuidance	Enhancing traceability using ontologies			Noll, R.P.; Ribeiro, M.B.	Proceedings of the ACM Symposium on Applied Computing					Excluded	Excluded	new_screen			2						
1235	ModelGuidance	On Abstraction in the OMG Hierarchy: Systems, Models, and Descriptions			Prinz, Andreas; Xanthopoulou, Themis Dimitra; Gjøsæter, Terje; Møller-Pedersen, Birger	Proceedings of the 25th International Conference on Model Driven Engineering Languages and Systems: Companion Proceedings					Excluded	Excluded	new_screen			2						
1236	ModelGuidance	Mapping knowledge into software process			Kerzazi, N.; Lavallée, M.; Robillard, P.N.	Proceedings - 5th International Multi-Conference on Computing in the Global Information Technology, ICCGI 2010					Excluded	Excluded	new_screen			2						
1237	ModelGuidance	Goal-driven social business process management			Rangiha, M.E.; Karakostas, B.	Proceedings of 2013 Science and Information Conference, SAI 2013					Excluded	Excluded	new_screen			2						
1238	ModelGuidance	Do i need to fix a failed component now, or can i wait until tomorrow?			Calder, M.; Sevegnani, M.	Proceedings - 2014 10th European Dependable Computing Conference, EDCC 2014					Excluded	Excluded	new_screen			2						
1239	ModelGuidance	Use of open space box: Supporting tele-medicine in space through efficient data transmission			Mohammad, A.F.; Straub, J.	Proceedings of SPIE - The International Society for Optical Engineering					Excluded	Excluded	new_screen			2						
1240	ModelGuidance	Seamless integration of hardware interfaces in UML-based MDSE tools			Huning, L.; Osterkamp, T.; Schaarschmidt, M.; Pulvermüller, E.	Proceedings of the 16th International Conference on Software Technologies, ICSOFT 2021					Excluded	Excluded	new_screen			2						
1241	ModelGuidance	Enhancing software reliability estimates using modified adaptive testing			Hu, Hai; Jiang, Chang-Hai; Cai, Kai-Yuan; Wong, W. Eric; Mathur, Aditya P.	INFORMATION AND SOFTWARE TECHNOLOGY					Excluded	Excluded	new_screen			2						
1242	ModelGuidance	Modeling and property verification of lactose operon regulation			Pint, M.C.; Foss, L.; Mombach, J.C.M.; Ribeiro, L.	Lecture Notes in Bioinformatics (Subseries of Lecture Notes in Computer Science)					Excluded	Excluded	new_screen			2						
1243	ModelGuidance	Application of velocity plus fixed axial angular velocity match method in transfer alignment of SINS based on the moving base			W. Yong-Jun; X. Jing-Shuo; Y. Tao	2021 4th International Conference on Advanced Electronic Materials, Computers and Software Engineering (AEMCSE)					Excluded	Excluded	new_screen			2						
1244	ModelGuidance	Monitoring Cyber-Physical Systems Using a Tiny Twin to Prevent Cyber-Attacks			Moradi, F.; Bagheri, M.; Rahmati, H.; Yazdi, H.; Asadollah, S.A.; Sirjani, M.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1245	ModelGuidance	An Authoring Environment for Model-Driven Web Applications			Ricci, Luiz A.; Schwabe, Daniel	Proceedings of the 12th Brazilian Symposium on Multimedia and the Web					Excluded	Excluded	new_screen			2						
1246	ModelGuidance	An alternative approach to handling nondeterminism in model-oriented data-refinement			M. Deutsch; M. C. Henson	12th Asia-Pacific Software Engineering Conference (APSEC'05)					Excluded	Excluded	new_screen			2						
1247	ModelGuidance	Formal Requirements Specification: Z Notation Meta Model Facilitating Model to Model Transformation			Awan, M.M.; Azam, F.; Anwar, M.W.; Rasheed, Y.	ACM International Conference Proceeding Series					Excluded	Excluded	new_screen			2						
1248	ModelGuidance	Improving knowledge management in software reuse process			Kucza, T.; Nättinen, M.; Parviainen, P.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1249	ModelGuidance	Multiplex confounding factor correction for genomic association mapping with squared sparse linear mixed model			Wang, Haohan; Liu, Xiang; Xiao, Yunpeng; Xu, Ming; Xing, Eric P.	METHODS					Excluded	Excluded	new_screen			2						
1250	ModelGuidance	A normative software security testing approach based on threat-modeling			Peng, J.; Wang, J.	International Journal of Digital Content Technology and its Applications					Excluded	Excluded	new_screen			2						
1251	ModelGuidance	Challenges and Future Directions of Software Technology: Secure Software Development			B. Thuraisingham; K. W. Hamlen	2010 IEEE 34th Annual Computer Software and Applications Conference					Excluded	Excluded	new_screen			2						
1252	ModelGuidance	Mining web technical discussions to identify malware capabilities			Saxe, J.; Mentis, D.; Greamo, C.	Proceedings - International Conference on Distributed Computing Systems					Excluded	Excluded	new_screen			2						
1253	ModelGuidance	CT image de-noising model based on independent component analysis and curvelet transform			Zhang, G.; Cui, Z.; Chen, J.; Wu, J.	Journal of Software					Excluded	Excluded	new_screen			2						
1254	ModelGuidance	Bridging the gap between model-based development and model checking			Miller, S.P.	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)					Excluded	Excluded	new_screen			2						
1255	ModelGuidance	A Model-Driven Methodology to Accelerate Software Engineering in the Internet of Things			I. Berrouyne; M. Adda; J. -M. Mottu; M. Tisi	IEEE Internet of Things Journal					Excluded	Excluded	new_screen			2						
1256	ModelGuidance	An extensible digital library service to support network science			Shamimul Hasan, S.M.; Bisset, K.; Fox, E.A.; Hall, K.; Leidig, J.P.; Marathe, M.V.	Procedia Computer Science					Excluded	Excluded	new_screen			2						
1257	ModelGuidance	Modeling and managing the variability of Web service-based systems			Sun, Chang-ai; Rossing, Rowan; Sinnema, Marco; Bulanov, Pavel; Aiello, Marco	JOURNAL OF SYSTEMS AND SOFTWARE					ConflictExcluded	Excluded	new_screen			2						
1258	ModelGuidance	Intra- and interdiagram consistency checking of behavioral multiview models			Kaufmann, P.; Kronegger, M.; Pfandler, A.; Seidl, M.; Widl, M.	Computer Languages, Systems and Structures					Excluded	Excluded	new_screen			2						
1259	ModelGuidance	Clarifying the priority specification of GSPN: Detached priorities			Teruel, E.; Franceschinis, G.; De Pierro, M.	Proceedings - 8th International Workshop on Petri Nets and Performance Models, PNPM 1999					Excluded	Excluded	new_screen			2						
1260	ModelGuidance	A method for the selection of agile methods using AHP			Sayed, B.; Shamsi, Z.; Sadiq, M.	Advances in Intelligent Systems and Computing					Excluded	Excluded	new_screen			2						
1261	ModelGuidance	Intelligence Information Retrieval System Modeling for Afaan Oromo			Gure, A.T.; Sharma, D.P.; Verma, J.K.	2021 International Conference on Computational Performance Evaluation, ComPE 2021					Excluded	Excluded	new_screen			2						
1262	ModelGuidance	A semantic framework for configurable business process as a service in the cloud			Yongsiriwit, K.; Assy, N.; Gaaloul, W.	Journal of Network and Computer Applications					Excluded	Excluded	new_screen			2						
1263	ModelGuidance	Ontology based framework for data integration			Salguero, A.; Araque, F.; Delgado, C.	WSEAS Transactions on Information Science and Applications					Excluded	Excluded	new_screen			2						
1264	ModelGuidance	Data handling inefficiencies between CUDA, 3D rendering, and system memory			Gordon, B.; Sohoni, S.; Chandler, D.	IEEE International Symposium on Workload Characterization, IISWC'10					Excluded	Excluded	new_screen			2						
1265	ModelGuidance	Pairwise feature-interaction testing for SPLs: Potentials and limitations			Oster, S.; Lochau, M.; Zink, M.; Grechanik, M.	ACM International Conference Proceeding Series					Excluded	Excluded	new_screen			2						
1266	ModelGuidance	A UML Profile for Software Requirements Prioritization			T. Zahoor; F. Azam; M. W. Anwar; B. Maqbool; H. A. Javaid	2019 IEEE 10th Annual Information Technology, Electronics and Mobile Communication Conference (IEMCON)					Excluded	Excluded	new_screen			2						
1267	ModelGuidance	A biochemical approach to adaptive service ecosystems			Viroli, M.; Zambonelli, F.	Information Sciences					Excluded	Excluded	new_screen			2						
1268	ModelGuidance	On the analytic assessment of the impact of traffic correlation on queues in continuous time domain			Li, W.; Kouvatsos, D.D.; Fretwell, R.J.	Computers and Operations Research					Excluded	Excluded	new_screen			2						
1269	ModelGuidance	A Model-Based Approach to Predicting the Performance of Insider Threat Detection Systems			Roberts, S.C.; Holodnak, J.T.; Nguyen, T.; Yuditskaya, S.; Milosavljevic, M.; Streilein, W.W.	Proceedings - 2016 IEEE Symposium on Security and Privacy Workshops, SPW 2016					Excluded	Excluded	new_screen			2						
1270	ModelGuidance	3Ds MAX to FEM for building thermal distribution: A case study			Pezeshki, Z.; Soleimani, A.; Darabi, A.	Proceedings - 3rd Iranian Conference on Signal Processing and Intelligent Systems, ICSPIS 2017					Excluded	Excluded	new_screen			2						
1271	ModelGuidance	Occupant behavior model for households to estimate high-temporal resolution residential electricity demand profile			Yamaguchi, Y.; Fujimoto, T.; Shimoda, Y.	Proceedings of Building Simulation 2011: 12th Conference of International Building Performance Simulation Association					Excluded	Excluded	new_screen			2						
1272	ModelGuidance	Extending BPMN with submit/response-style user interaction modeling			Auer, D.; Geist, V.; Draheim, D.	2009 IEEE Conference on Commerce and Enterprise Computing, CEC 2009					ConflictExcluded	Excluded	new_screen			2						
1273	ModelGuidance	Studying the Practices of Logging Exception Stack Traces in Open-Source Software Projects			Li, Heng; Zhang, Haoxiang; Wang, Shaowei; Hassan, Ahmed E.	IEEE TRANSACTIONS ON SOFTWARE ENGINEERING					Excluded	Excluded	new_screen			2						
1274	ModelGuidance	Understanding and designing business process modelling for emergency plan			A. Hamid; M. Rozan; R. Ibrahim; S. Deris; H. Nik Rushdi; M. N. M. Yunus	2013 International Conference on Research and Innovation in Information Systems (ICRIIS)					Excluded	Excluded	new_screen			2						
1275	ModelGuidance	Sound events separation and recognition using LiSparse complex nonnegative matrix factorization and multi-class mean supervector support vector machine			P. Parathai; N. Tengtrairat; W. L. Woo	2017 2nd International Conference on Information Technology (INCIT)					Excluded	Excluded	new_screen			2						
1276	ModelGuidance	Graph-based process model matching			Tsagkani, C.	Lecture Notes in Business Information Processing					Excluded	Excluded	new_screen			2						
1277	ModelGuidance	Behaviour Model Elaboration using Partial Labelled Transition Systems			Uchitel, S.; Kramer, J.; Magee, J.	Proceedings of the Joint European Software Engineering Conference (ESEC) and SIGSOFT Symposium on the Foundations of Software Engineering (FSE-11)					Excluded	Excluded	new_screen			2						
1278	ModelGuidance	Concretization of the structural and behavioral models based on model transformation paradigm for heterogeneous mobile software			Son, H.S.; Kim, W.Y.; Kim, R.Y.C.	International Journal of Software Engineering and its Applications					Excluded	Excluded	new_screen			2						
1279	ModelGuidance	PhyDSL(K): a model-driven framework for generating exergames			Baldassarre, Maria Teresa; Caivano, Danilo; Romano, Simone; Cagnetta, Francesco; Fernandez-Cervantes, Victor; Stroulia, Eleni	MULTIMEDIA TOOLS AND APPLICATIONS					ConflictExcluded	Excluded	new_screen			2						
1280	ModelGuidance	Back-annotation of simulation traces with change-driven model transformations			Hegedüs, A.; Bergmann, G.; Ráth, I.; Varró, D.	Proceedings - Software Engineering and Formal Methods, SEFM 2010					Excluded	Excluded	new_screen			2						
