Title	Link
Torque-based temperature control in friction stir welding by using a digital twin	https://www.scopus.com/record/display.uri?eid=2-s2.0-85088687265&origin=resultslist&sort=r-f&src=s&sid=178af5b3ee91b36c459151fcd1eb347d&sot=b&sdt=b&s=TITLE%28torque+based+temperature+control+in+friction+stir+welding+by+using+a+digital+twin%29&sl=88&sessionSearchId=178af5b3ee91b36c459151fcd1eb347d&relpos=0
Resource-efficient sensor data management for autonomous systems using deep reinforcement learning	https://www.scopus.com/record/display.uri?eid=2-s2.0-85073412912&origin=resultslist&sort=r-f&src=s&sid=356f979a7d26a3db4dbeb52f97cdab4f&sot=b&sdt=b&s=TITLE%28resource+efficient+sensor+data+management+for+autonomous+systems+using+deep+reinforcement+learning%29&sl=105&sessionSearchId=356f979a7d26a3db4dbeb52f97cdab4f&relpos=0
Multi-Domain modelling of LEDs for supporting virtual prototyping of luminaires	https://www.scopus.com/record/display.uri?eid=2-s2.0-85066867474&origin=resultslist&sort=r-f&src=s&sid=8cc6d508e98aeca9f90f69670396a9f5&sot=b&sdt=b&s=TITLE%28multi+domain+modelling+of+leds+for+supporting+virtual+prototyping+of+luminaires%29&sl=86&sessionSearchId=8cc6d508e98aeca9f90f69670396a9f5&relpos=0
Real-time vision-based multiple object tracking of a production process: Industrial digital twin case study	https://www.scopus.com/record/display.uri?eid=2-s2.0-85102694382&origin=resultslist&sort=r-f&src=s&sid=d8cfd81f01e1f15e4466d70c0d357f1d&sot=b&sdt=b&s=TITLE%28real+time+vision+based+multiple+object+tracking+of+a+production+process+industrial+digital+twin+case+study%29&sl=113&sessionSearchId=d8cfd81f01e1f15e4466d70c0d357f1d&relpos=0
Experimental characterization of H-VAWT turbine for development of a digital twin	https://www.scopus.com/record/display.uri?eid=2-s2.0-85081594621&origin=resultslist&sort=r-f&src=s&sid=1ec95797cfc25b1606ecc4c72149fcb6&sot=b&sdt=b&s=TITLE%28experimental+characterization+of+h+vawt+turbine+for+development+of+a+digital+twin%29&sl=88&sessionSearchId=1ec95797cfc25b1606ecc4c72149fcb6&relpos=0
Employing finite element analysis and robust control concepts in mechatronic system design-flexible manipulator case study	https://www.scopus.com/record/display.uri?eid=2-s2.0-85104970882&origin=resultslist&sort=r-f&src=s&sid=ebae5a3a2f522dc8a528fe7b9f6bd0b1&sot=b&sdt=b&s=TITLE%28employing+finite+element+analysis+and+robust+control+concepts+in+mechatronic+system+design+flexible+manipulator+case+study%29&sl=129&sessionSearchId=ebae5a3a2f522dc8a528fe7b9f6bd0b1&relpos=0
Dynamic safety measurement-control technology for intelligent connected vehicles based on digital twin system	https://www.scopus.com/record/display.uri?eid=2-s2.0-85106871151&origin=resultslist&sort=r-f&src=s&sid=0b907da233e998e2e3b072ac8744da96&sot=b&sdt=b&s=TITLE%28dynamic+safety+measurement+control+technology+for+intelligent+connected+vehicles+based+on+digital+twin+system%29&sl=116&sessionSearchId=0b907da233e998e2e3b072ac8744da96&relpos=0
Design and implementation of a Smart IoT based building and town disaster management system in Smart City Infrastructure	https://www.scopus.com/record/display.uri?eid=2-s2.0-85056468216&origin=resultslist&sort=r-f&src=s&sid=b443fd24cc337d233d8338df968f28a7&sot=b&sdt=b&s=TITLE%28design+and+implementation+of+a+smart+iot+based+building+and+town+disaster+management+system+in+smart+city+infrastructure%29&sl=127&sessionSearchId=b443fd24cc337d233d8338df968f28a7&relpos=0
Domain Adaptation Digital Twin for Rolling Element Bearing Prognostics	https://www.scopus.com/record/display.uri?eid=2-s2.0-85102922452&origin=resultslist&sort=r-f&src=s&sid=80743102f8628cf658fa9ad6c4541d08&sot=b&sdt=b&s=TITLE%28domain+adaptation+digital+twin+for+rolling+element+bearing+prognostics%29&sl=77&sessionSearchId=80743102f8628cf658fa9ad6c4541d08&relpos=0
Digital twin modeling of a solar car based on the hybrid model method with data-driven and mechanistic	https://www.scopus.com/record/display.uri?eid=2-s2.0-85110697727&origin=resultslist&sort=r-f&src=s&sid=af02931b594cf097ede44d9c3fa1d445&sot=b&sdt=b&s=TITLE%28digital+twin+modeling+of+a+solar+car+based+on+the+hybrid+model+method+with+data+driven+and+mechanistic%29&sl=109&sessionSearchId=af02931b594cf097ede44d9c3fa1d445&relpos=0
Design and Implementation of Runtime Verification Framework for Cyber-Physical Production Systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85075760528&origin=resultslist&sort=r-f&src=s&sid=d53254a3bb4082a299553137726d1f75&sot=b&sdt=b&s=TITLE%28design+and+implementation+of+runtime+verification+framework+for+cyber+physical+production+systems%29&sl=104&sessionSearchId=d53254a3bb4082a299553137726d1f75&relpos=0
A Novel HDF-Based Data Compression and Integration Approach to Support BIM-GIS Practical Applications	https://www.scopus.com/record/display.uri?eid=2-s2.0-85098882164&origin=resultslist&sort=r-f&src=s&sid=1c9872b514c78272a0b1141a3ef9951e&sot=b&sdt=b&s=TITLE%28a+novel+hdf+based+data+compression+and+integration+approach+to+support+bim+gis+practical+applications%29&sl=108&sessionSearchId=1c9872b514c78272a0b1141a3ef9951e&relpos=0
Combining simulation and machine learning as digital twin for the manufacturing of overmolded thermoplastic composites	https://www.scopus.com/record/display.uri?eid=2-s2.0-85091913323&origin=resultslist&sort=r-f&src=s&sid=effb9a6e355cab98be648a24dacaf9c5&sot=b&sdt=b&s=TITLE%28combining+simulation+and+machine+learning+as+digital+twin+for+the+manufacturing+of+overmolded+thermoplastic+composites%29&sl=125&sessionSearchId=effb9a6e355cab98be648a24dacaf9c5&relpos=0
An approach for adaptive model performance validation within digital twinning	https://www.scopus.com/record/display.uri?eid=2-s2.0-85114405957&origin=resultslist&sort=r-f&src=s&sid=67d0add9894c674635d27d28209e7452&sot=b&sdt=b&s=TITLE%28an+approach+for+adaptive+model+performance+validation+within+digital+twinning%29&sl=84&sessionSearchId=67d0add9894c674635d27d28209e7452&relpos=0
The investigation of dynamic properties of 3D-printed steel parts	https://www.scopus.com/record/display.uri?eid=2-s2.0-85111055763&origin=resultslist&sort=r-f&src=s&sid=1f3954a9d7f569bcaf1b25fa6fc0ad88&sot=b&sdt=b&s=TITLE%28the+investigation+of+dynamic+properties+of+3d+printed+steel+parts%29&sl=72&sessionSearchId=1f3954a9d7f569bcaf1b25fa6fc0ad88&relpos=0
Real-time workshop digital twin scheduling platform for discrete manufacturing	https://www.scopus.com/record/display.uri?eid=2-s2.0-85105522916&origin=resultslist&sort=r-f&src=s&sid=d39088b6114049082797f77c6d7515bf&sot=b&sdt=b&s=TITLE%28real+time+workshop+digital+twin+scheduling+platform+for+discrete+manufacturing%29&sl=85&sessionSearchId=d39088b6114049082797f77c6d7515bf&relpos=0
Simulation model for predicting reciprocating internal combustion engine wear	https://www.scopus.com/record/display.uri?eid=2-s2.0-85101528533&origin=resultslist&sort=r-f&src=s&sid=adfa7086b78e8b252cd62784e9eaf305&sot=b&sdt=b&s=TITLE%28simulation+model+for+predicting+reciprocating+internal+combustion+engine+wear%29&sl=84&sessionSearchId=adfa7086b78e8b252cd62784e9eaf305&relpos=0
Enterprise Service Remote Assistance Guidance System Based on Digital Twin Drive	https://www.scopus.com/record/display.uri?eid=2-s2.0-85113781575&origin=resultslist&sort=r-f&src=s&sid=9992d83aabbccf9adae30eec0ace892d&sot=b&sdt=b&s=TITLE%28enterprise+service+remote+assistance+guidance+system+based+on+digital+twin+drive%29&sl=87&sessionSearchId=9992d83aabbccf9adae30eec0ace892d&relpos=0
Intelligent instrument fault diagnosis and prediction system based on digital twin technology	https://www.scopus.com/record/display.uri?eid=2-s2.0-85112780259&origin=resultslist&sort=r-f&src=s&sid=e38a3fc933bccf573c7cd497fe126939&sot=b&sdt=b&s=TITLE%28intelligent+instrument+fault+diagnosis+and+prediction+system+based+on+digital+twin+technology%29&sl=100&sessionSearchId=e38a3fc933bccf573c7cd497fe126939&relpos=0
Digital twin reference model development to prevent operators' risk in process plants	https://www.scopus.com/record/display.uri?eid=2-s2.0-85081226177&origin=resultslist&sort=r-f&src=s&sid=1c332859a90bdeb635b4dc457b1b694e&sot=b&sdt=b&s=TITLE%28digital+twin+reference+model+development+to+prevent+operators+risk+in+process+plants%29&sl=91&sessionSearchId=1c332859a90bdeb635b4dc457b1b694e&relpos=0
Digital Twin of Beam Pumping Unit Control and Analysis	https://www.scopus.com/record/display.uri?eid=2-s2.0-85106049387&origin=resultslist&sort=r-f&src=s&sid=fcb18add345efd9b111583d2354a099b&sot=b&sdt=b&s=TITLE%28digital+twin+of+beam+pumping+unit+control+and+analysis%29&sl=61&sessionSearchId=fcb18add345efd9b111583d2354a099b&relpos=0
Digital twin approach for intelligent operation planning and health management of mechanical systems	https://www.scopus.com/record/display.uri?eid=2-s2.0-85102919027&origin=resultslist&sort=r-f&src=s&sid=3fd03c8b61d6d12a8620a814fba717dd&sot=b&sdt=b&s=TITLE%28digital+twin+approach+for+intelligent+operation+planning+and+health+management+of+mechanical+systems%29&sl=107&sessionSearchId=3fd03c8b61d6d12a8620a814fba717dd&relpos=0
Digital tests of the robotic chassis' cyber-physical system for agricultural unmanned vehicle	https://www.scopus.com/record/display.uri?eid=2-s2.0-85077445469&origin=resultslist&sort=r-f&src=s&sid=81e80618b9f18b60fdbf964b61b03d6a&sot=b&sdt=b&s=TITLE%28digital+tests+of+the+robotic+chassis+cyber+physical+system+for+agricultural+unmanned+vehicle%29&sl=99&sessionSearchId=81e80618b9f18b60fdbf964b61b03d6a&relpos=0
Development of measurement science in the context of the fourth industrial revolution	https://www.scopus.com/record/display.uri?eid=2-s2.0-85092625987&origin=resultslist&sort=r-f&src=s&sid=88fdaf7cfcf6f087670720441ce81da8&sot=b&sdt=b&s=TITLE%28development+of+measurement+science+in+the+context+of+the+fourth+industrial+revolution%29&sl=92&sessionSearchId=88fdaf7cfcf6f087670720441ce81da8&relpos=0
Capabilities of the regional cabin demonstrator as digital twin for a future test mock-up	https://www.scopus.com/record/display.uri?eid=2-s2.0-85100826685&origin=resultslist&sort=r-f&src=s&sid=0c40087d077635cfb9fea23a6140f6c9&sot=b&sdt=b&s=TITLE%28capabilities+of+the+regional+cabin+demonstrator+as+digital+twin+for+a+future+test+mock+up%29&sl=96&sessionSearchId=0c40087d077635cfb9fea23a6140f6c9&relpos=0
Proceedings of the 14th International Conference on Availability Reliability and Security	https://www.scopus.com/record/display.uri?eid=2-s2.0-85123042931&origin=resultslist&sort=r-f&src=s&sid=388d8f75857fbd8dc1c1078433d96fb9&sot=b&sdt=b&s=TITLE%28proceedings+of+the+14th+international+conference+on+availability+reliability+and+security%29&sl=96&sessionSearchId=388d8f75857fbd8dc1c1078433d96fb9&relpos=0
WWW - A measurement-driven analysis of information propagation in the flickr social network	https://www.scopus.com/record/display.uri?eid=2-s2.0-84865652746&origin=resultslist&sort=plf-f&src=s&sid=3d74eaaa3fe1c4378e72926a63fa93ed&sot=b&sdt=b&s=TITLE-ABS-KEY%28A+measurement-driven+analysis+of+information+propagation+in+the+flickr+social+network%29&sl=100&sessionSearchId=3d74eaaa3fe1c4378e72926a63fa93ed&relpos=0
Editorial: Modelling user experience - An agenda for research and practice	https://www.scopus.com/record/display.uri?eid=2-s2.0-77955413905&origin=resultslist&sort=r-f&src=s&sid=7ea8c4ea222f1ffb10b670ccdbcd4752&sot=b&sdt=b&s=TITLE-ABS-KEY%28Modelling+user+experience+-+An+agenda+for+research+and+practice%29&sl=78&sessionSearchId=7ea8c4ea222f1ffb10b670ccdbcd4752&relpos=0
Editorial: Modelling user experience - An agenda for research and practice	https://www.scopus.com/record/display.uri?eid=2-s2.0-77955413905&origin=resultslist&sort=r-f&src=s&sid=7ea8c4ea222f1ffb10b670ccdbcd4752&sot=b&sdt=b&s=TITLE-ABS-KEY%28Modelling+user+experience+-+An+agenda+for+research+and+practice%29&sl=78&sessionSearchId=7ea8c4ea222f1ffb10b670ccdbcd4752&relpos=0
PESS 2020; IEEE Power and Energy Student Summit.	https://www.scopus.com/record/display.uri?eid=2-s2.0-85098510033&origin=resultslist&sort=r-f&src=s&sid=e9f990da7a144d48aac8324f12e4be89&sot=b&sdt=b&s=TITLE%28pess+2020+ieee+power+and+energy+student+summit%29&sl=53&sessionSearchId=e9f990da7a144d48aac8324f12e4be89&relpos=0
Integration of ROS and Tecnomatix for the development of digital twins based decision-making systems for smart factories; Integration of ROS and Tecnomatix for the development of digital twins based decision-making systems for smart factories	https://ieeexplore.ieee.org/document/9468608
Enhancing Digital Twins through Reinforcement Learning; Enhancing Digital Twins through Reinforcement Learning	https://ieeexplore.ieee.org/document/8842888
An industrial digitalization platform for condition monitoring and predictive maintenance of pumping equipment	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6749217/
Validation of complex control systems with heterogeneous digital models in industry 4.0 framework�	https://www.webofscience.com/wos/woscc/full-record/WOS:000633825900001
Digital twin of an optical measurement system	https://www.webofscience.com/wos/woscc/full-record/WOS:000708274100001
Machining phenomenon twin construction for industry 4.0: A case of surface roughness	https://www.webofscience.com/wos/woscc/full-record/WOS:000591330100010
Design and implementation of universal cyber-physical model for testing logistic control algorithms of production line�s digital twin by using color sensor	https://www.webofscience.com/wos/woscc/full-record/WOS:000628561500001
Concept and case study for a generic simulation as a digital shadow to be used for production optimisation	https://www.webofscience.com/wos/woscc/full-record/WOS:000689791900001
Towards online adaptation of digital twins	https://www.webofscience.com/wos/woscc/full-record/WOS:000563926400001
Method for the generation of stochastic wind fields fitted to measurement data in real-time	https://www.webofscience.com/wos/woscc/full-record/WOS:000686550403033
Distributed manufacturing systems with digital agents	https://www.webofscience.com/wos/woscc/full-record/WOS:000496979200005
Digital forms of describing Industry 4.0 objects	https://www.webofscience.com/wos/woscc/full-record/WOS:000562314900057
Chip to city: the future of mobility	https://www.webofscience.com/wos/woscc/full-record/WOS:000511111700001
Application of a simulation-based digital twin for predicting distributed manufacturing control system performance	https://www.webofscience.com/wos/woscc/full-record/WOS:000627966000001
Asams: An adaptive sequential sampling and automatic model selection for artificial intelligence surrogate modeling	https://www.webofscience.com/wos/woscc/full-record/WOS:000580094900001
Ensuring consistency in scalable-detail models for DT-based control	https://www.sciencedirect.com/science/article/pii/S2405896321009277
Digital twin physics-based model and machine learning applied to damage detection in structures	https://www.sciencedirect.com/science/article/pii/S0888327021000091
Automated Digital Twins Generation for Manufacturing Systems: a Case Study	https://www.sciencedirect.com/science/article/pii/S2405896321008326?via%3Dihub
Digital twin physics-based model and machine learning applied to damage detection in structures	https://www.sciencedirect.com/science/article/pii/S0888327021000091
Preparing Datasets of Surface Roughness for Constructing Big Data from the Context of Smart Manufacturing and Cognitive Computing	https://www.webofscience.com/wos/woscc/full-record/WOS:000736266400001
Domain Adaptation Digital Twin for Rolling Element Bearing Prognostics	https://www.scopus.com/record/display.uri?eid=2-s2.0-85102922452&origin=resultslist&sort=plf-f&src=s&sid=4ac7259354d8ab3d151bdcba4d98a97f&sot=b&sdt=b&s=TITLE-ABS-KEY%28Domain+Adaptation+Digital+Twin+for+Rolling+Element+Bearing+Prognostics%29&sl=85&sessionSearchId=4ac7259354d8ab3d151bdcba4d98a97f&relpos=0
Domain Adaptation Digital Twin for Rolling Element Bearing Prognostics	https://www.scopus.com/record/display.uri?eid=2-s2.0-85102922452&origin=resultslist&sort=plf-f&src=s&sid=4ac7259354d8ab3d151bdcba4d98a97f&sot=b&sdt=b&s=TITLE-ABS-KEY%28Domain+Adaptation+Digital+Twin+for+Rolling+Element+Bearing+Prognostics%29&sl=85&sessionSearchId=4ac7259354d8ab3d151bdcba4d98a97f&relpos=0
Mixed-reality automotive testing with sensoris	https://www.scopus.com/record/display.uri?eid=2-s2.0-85092295911&origin=resultslist&sort=plf-f&src=s&sid=a7ffb69b1ec680d637fc239a08e04941&sot=b&sdt=b&s=TITLE-ABS-KEY%28Mixed-reality+automotive+testing+with+sensoris%29&sl=61&sessionSearchId=a7ffb69b1ec680d637fc239a08e04941&relpos=0
Digital twin based comfort scenario modeling of ATO controlled train	https://www.scopus.com/record/display.uri?eid=2-s2.0-85096564463&origin=resultslist&sort=plf-f&src=s&sid=a86b087c4e40351d549d865f9e54cbb4&sot=b&sdt=b&s=TITLE-ABS-KEY%28Digital+twin+based+comfort+scenario+modeling+of+ATO+controlled+train%29&sl=83&sessionSearchId=a86b087c4e40351d549d865f9e54cbb4&relpos=0
Development of Digital Twin for Load Center on the Example of Distribution Network of an Urban District	https://www.scopus.com/record/display.uri?eid=2-s2.0-85097646193&origin=resultslist&sort=plf-f&src=s&sid=88f11ffb06b0b4e42ce9e5c8ebd6343f&sot=b&sdt=b&s=TITLE-ABS-KEY%28Development+of+Digital+Twin+for+Load+Center+on+the+Example+of+Distribution+Network+of+an+Urban+District%29&sl=118&sessionSearchId=88f11ffb06b0b4e42ce9e5c8ebd6343f&relpos=0
Fused Twins: A Cognitive Approach to Augmented Reality Media Architecture	https://www.scopus.com/record/display.uri?eid=2-s2.0-85118550548&origin=resultslist&sort=plf-f&src=s&sid=5966dd587b0590348bf49323c0859f8f&sot=b&sdt=b&s=TITLE-ABS-KEY%28Fused+Twins%3A+A+Cognitive+Approach+to+Augmented+Reality+Media+Architecture%29&sl=88&sessionSearchId=5966dd587b0590348bf49323c0859f8f&relpos=0
Digital Crafts-machine-ship: Creative Collaborations with Machines	https://www.scopus.com/record/display.uri?eid=2-s2.0-85077838087&origin=resultslist&sort=plf-f&src=s&sid=e1130412ff371d3016cb09863a98ead4&sot=b&sdt=b&s=TITLE-ABS-KEY%28Digital+Crafts-machine-ship%3A+Creative+Collaborations+with+Machines%29&sl=67&sessionSearchId=e1130412ff371d3016cb09863a98ead4&relpos=0
