key	project	title	abstract	keywords	authors	venue	doi	references	pages	bibtex	screened_decision	final_decision	mode	inclusion_criteria	exclusion_criteria	reviewer_count	source	year	meta_title	link	publisher	metadata_missing
114	DTCPS	Designing a Multi-Agent Occupant Simulation System to Support Facility Planning and Analysis for COVID-19	The COVID-19 pandemic changed our lives, forcing us to reconsider our built environment, architectural designs, and even behaviours. Multiple stakeholders, including designers, building facility managers, and policy makers, are making decisions to reduce SARS-CoV-2 virus transmission and make our environment safer; however, systems to effectively and interactively evaluate virus transmission in physical spaces are lacking. To help fill this gap, we propose OccSim, a system that automatically generates occupancy behaviours in a 3D model of a building and helps users analyze the potential effect of virus transmission from a large-scale and longitudinal perspective. Our participatory evaluation with four groups of stakeholders revealed that OccSim could enhance their decision making processes by identifying specific risks of virus transmission in advance, and illuminating how each risk relates to complex human-building interactions. We reflect on our design and discuss OccSim's potential implications in the domains of 'design evaluation,' 'generative design,' and 'digital twins.'	human-building interaction;  occupancy simulation;  space analysis;  space occupancy visualization;  virtual human;  virus transmission	Lee, Bokyung; Lee, Michael; Mogk, Jeremy; Goldstein, Rhys; Bibliowicz, Jacobo; Brudy, Frederik; Tessier, Alexander	DIS '21: Proceedings of the 2021 ACM Designing Interactive Systems Conference	https://doi.org/10.1145/3461778.3462030		15-30	"@inproceedings{10.1145/3461778.3462030,
    author = ""Lee, Bokyung and Lee, Michael and Mogk, Jeremy and Goldstein, Rhys and Bibliowicz, Jacobo and Brudy, Frederik and Tessier, Alexander"",
    title = ""Designing a Multi-Agent Occupant Simulation System to Support Facility Planning and Analysis for COVID-19"",
    year = ""2021"",
    isbn = ""9781450384766"",
    publisher = ""Association for Computing Machinery"",
    address = ""New York, NY, USA"",
    url = ""https://doi.org/10.1145/3461778.3462030"",
    doi = ""10.1145/3461778.3462030"",
    abstract = ""The COVID-19 pandemic changed our lives, forcing us to reconsider our built environment, architectural designs, and even behaviours. Multiple stakeholders, including designers, building facility managers, and policy makers, are making decisions to reduce SARS-CoV-2 virus transmission and make our environment safer; however, systems to effectively and interactively evaluate virus transmission in physical spaces are lacking. To help fill this gap, we propose OccSim, a system that automatically generates occupancy behaviours in a 3D model of a building and helps users analyze the potential effect of virus transmission from a large-scale and longitudinal perspective. Our participatory evaluation with four groups of stakeholders revealed that OccSim could enhance their decision making processes by identifying specific risks of virus transmission in advance, and illuminating how each risk relates to complex human-building interactions. We reflect on our design and discuss OccSim's potential implications in the domains of 'design evaluation,' 'generative design,' and 'digital twins.'"",
    booktitle = ""Proceedings of the 2021 ACM Designing Interactive Systems Conference"",
    pages = ""15-30"",
    numpages = ""16"",
    keywords = ""human-building interaction, occupancy simulation, space analysis, space occupancy visualization, virtual human, virus transmission"",
    location = ""Virtual Event, USA"",
    series = ""DIS '21""
}"	Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2	ACM	2021.0	Designing a Multi-Agent Occupant Simulation System to Support Facility Planning and Analysis for COVID-19	https://dl.acm.org/doi/10.1145/3461778.3462030	Association for Computing Machinery	nan; References
115	DTCPS	Digital twin based comfort scenario modeling of ATO controlled train			Zicong Meng and Tao Tang and Guodong Wei and Lei Yuan	Journal of Physics: Conference Series	https://doi.org/10.1088/1742-6596/1654/1/012071				Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	IOP Publishing Ltd	2020.0		https://doi.org/10.1088/1742-6596/1654/1/012071	IOP Publishing Ltd	nan; Title; Venue; Authors; Abstract; Keywords; References; Pages; Year; Bibtex; DOI; Source; Publisher
116	DTCPS	Digital Twin: Mitigating Unpredictable, Undesirable Emergent Behavior in Complex Systems	"Systems do not simply pop into existence. They progress through lifecycle phases of creation, production, operations, and disposal. The issues leading to undesirable and unpredicted emergent behavior are set in place during the phases of creation and production and realized during the operational phase, with many of those problematic issues due to human interaction. We propose that the idea of the Digital Twin, which links the physical system with its virtual equivalent can mitigate these problematic issues. We describe the Digital Twin concept and its development, show how it applies across the product lifecycle in defining and understanding system behavior, and define tests to evaluate how we are progressing. We discuss how the Digital Twin relates to Systems Engineering and how it can address the human interactions that lead to ""normal accidents."" We address both Digital Twin obstacles and opportunities, such as system replication and front running. We finish with NASA's current work with the Digital Twin."	Physical System; Additive Manufacturing; Sensory Visual; Virtual Space; Undesirable Behavior	Michael Grieves&; John Vickers	Transdisciplinary Perspectives on Complex Systems	https://doi.org/10.1007/978-3-319-38756-7_4		pp 85-113		Excluded	Excluded	new_screen			2	SpringerLink	2016.0	Digital twin: Mitigating unpredictable undesirable emergent behavior in complex systems	https://doi.org/10.1007/978-3-319-38756-7_4	Springer, Cham	nan; References; Year; Bibtex
117	DTCPS	Digital Twin Application for the Temperature and Steam Flow Monitoring of a Food Pasteurization Pilot Plant	In this paper, the development of a Digital Twin of a beverages pasteurization system for temperature monitoring, using NI Lab-VIEW control system toolkit, is described. A cyber-physical production system, composed of a real-time simulation tool and a controller, has been set up and tested on a pilot plant set up in a university laboratory. The paper shows how the software platform, together with the hardware, has been implemented in a traditional system, not (yet) ready for Industry 4.0 technologies, and therefore underlines the main issues occurred during its development. The Digital Twin includes a CompactRIO controller and a set of probes, connected with the controller. The aim of the Digital Twin is to monitor the machine status, with a particular attention to the temperature reached by the service water and the required steam flow. To demonstrate the effectiveness of this system, a set of experimental tests has also been carried out.	Digital twin; Industry4.0; Temperature monitoring; Pasteurization system; Food industry	Giovanni TancrediORCID:orcid.org/---,; Eleonora BottaniORCID:orcid.org/---&; Giuseppe VignaliORCID:orcid.org/---	IFIP International Conference on Advances in Production Management Systems	https://doi.org/10.1007/978-3-030-85902-2_65		pp 612-619		Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	SpringerLink	2021.0	Digital Twin Application for the Temperature and Steam Flow Monitoring of a Food Pasteurization Pilot Plant	https://doi.org/10.1007/978-3-030-85902-2_65	Springer, Cham	nan; References; Year; Bibtex
118	DTCPS	Digital twin approach for intelligent operation planning and health management of mechanical systems			Pranav M Karve and Yulin Guo and Berkcan Kapusuzoglu and Sankaran Mahadevan and Mulugeta A Haile						Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2						
119	DTCPS	Digital tests of the robotic chassis' cyber-physical system for agricultural unmanned vehicle			S. V. Susarev and S. P. Orlov and A. S. Morev and O. Ja Kravets	Journal of Physics: Conference Series	https://doi.org/10.1088/1742-6596/1399/4/044032				Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	Institute of Physics Publishing	2019.0		https://doi.org/10.1088/1742-6596/1399/4/044032	Institute of Physics Publishing	nan; Title; Venue; Authors; Abstract; Keywords; References; Pages; Year; Bibtex; DOI; Source; Publisher
120	DTCPS	Digital forms of describing Industry 4.0 objects			D. A. Zakoldaev and A. G. Korobeynikov and A. V. Shukalov and I. O. Zharinov	IOP Conference Series: Materials Science and Engineering	https://doi.org/10.1088/1757-899X/656/1/012057				Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	IOP Publishing Ltd	2019.0		https://doi.org/10.1088/1757-899X/656/1/012057	IOP Publishing Ltd	nan; Title; Venue; Authors; Abstract; Keywords; References; Pages; Year; Bibtex; DOI; Source; Publisher
121	DTCPS	Digital and Physical Testbed for Production Logistics Operations	Digitalisation and automation of existing processes are key factors for competitive industry, but still logistics operations are often dominated by manual work. A shift towards higher degree of automation within existing infrastructure is often challenged by high cost and complex processes, thus a return-on-investment is hardly achievable within decent time. The experience has shown that it is hard to assess all restrictions and interactions between new and old components before any new equipment or infrastructure is implemented and put into operation. This paper presents and discusses if the usage of digital twins representing and simulating a physical part can support the related assessing and decision-making processes. In this context, this paper presents a production logistics test-bed includes physical devices, an IoT-infrastructure and simulation software for innovation as well as operational management purposes.	Technology assessment; Cyber-physical system; Production logistics	Jannicke Baalsrud Hauge,,; Masoud Zafarzadeh,; Yongkuk Jeong,; Yi Li,; Wajid Ali Khilji&; Magnus Wiktorsson	IFIP International Conference on Advances in Production Management Systems	https://doi.org/10.1007/978-3-030-57993-7_71		pp 625-633		Included	Excluded	new_screen	IC2: The system under test must be a cyber–physical system		2	SpringerLink	2020.0	Digital and Physical Testbed for Production Logistics Operations	https://doi.org/10.1007/978-3-030-57993-7_71	Springer, Cham	nan; References; Year; Bibtex
122	DTCPS	Development of Digital Twin for Load Center on the Example of Distribution Network of an Urban District			Nikita Tomin and Victor Kurbatsky and Vadim Borisov and Sergey Musalev	E3S Web of Conferences	https://doi.org/10.1051/e3sconf/202020902029				Included	Excluded	new_screen	IC1: A least one testing technique is described		2	EDP Sciences	2020.0		https://doi.org/10.1051/e3sconf/202020902029	EDP Sciences	nan; Title; Venue; Authors; Abstract; Keywords; References; Pages; Year; Bibtex; DOI; Source; Publisher
123	DTCPS	Development of measurement science in the context of the fourth industrial revolution			R. Taymanov and K. Sapozhnikova	Journal of Physics: Conference Series	https://doi.org/10.1088/1742-6596/1636/1/012028				Excluded	Excluded	new_screen	IC3: Testing is performed using a digital twin		2	IOP Publishing Ltd	2020.0			IOP Publishing Ltd	
124	DTCPS	Dealing with Uncertainty in Software Architecture on the Internet-of-Things with Digital Twins	When architecting Software-intensive Systems-of-Systems (SoS) on the Internet-of-Things (IoT), architects face two sorts of uncertainties. First, they have only limited knowledge about the operational environment where the SoS will actually be deployed. Second, the constituent systems which will compose the SoS might not be known a priori (at design-time) or their availability (at run-time) is affected by dynamic factors, due to the openness of the IoT. The consequent research question is thereby how to deal with uncertainty in the design of an SoS architecture on the IoT. To tackle this challenging issue, this paper addresses the notion of uncertainty due to partial information in SoS and proposes an enhanced SoS Architecture Description language (SosADL) for expressing SoS architectures on the IoT under uncertainty. The core SosADL is extended with concurrent constraints and the concept of digital twins coupling the physical and virtual worlds. This novel approach is supported by an integrated toolset, the SosADL Studio. Validation results demonstrate its effectiveness in an SoS architecture for platooning of self-driving vehicles.	Architectural design uncertainty; Software architecture description; Systems-of-Systems (SoS); Digital twins; Internet-of-Things (IoT)	Flavio OquendoORCID:orcid.org/---	International Conference on Computational Science and Its Applications	https://doi.org/10.1007/978-3-030-24289-3_57		pp 770-786		Excluded	Excluded	new_screen	IC1: A least one testing technique is described		2	SpringerLink	2019.0	Dealing with Uncertainty in Software Architecture on the Internet-of-Things with Digital Twins	https://doi.org/10.1007/978-3-030-24289-3_57	Springer, Cham	nan; References; Year; Bibtex
